post_id,post_date,event_date,post_title,record_type,seq_no,time_raw,time_start,time_end,place_raw,place_primary,venue_raw,march_raw,march_start,march_end,march_waypoints,is_pre_march,parent_seq_no,event_name,personnel_raw,personnel_count,control_time_raw,control_section_raw,control_method_raw,crowd_focus_points,parse_ok,source_url
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,6,13:30~15:00,13:30,15:00,전쟁기념관 앞 인도 <용산동>,전쟁기념관 앞 인도 <용산동>,,,,,,FALSE,,,500명,500,,,,전쟁기념관 앞 인도 <용산동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,7,17:30~18:30,17:30,18:30,舊삼성본관 앞 <정동>,舊삼성본관 앞 <정동>,,,,,,FALSE,,,300명,300,,,,舊삼성본관 앞 <정동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,8,18:00~21:00,18:00,21:00,숭례문∼태평교차로 全차로 → 전쟁기념관 북문 <세종대로 등>,숭례문∼태평교차로 全차로,,,,,,FALSE,,,"10,000명",10000,,,,숭례문∼태평교차로 全차로,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,9,17:00~18:30,17:00,18:30,시민열린마당 서측 2개차로 <세종대로>,시민열린마당 서측 2개차로 <세종대로>,,,,,,FALSE,,,"1,000명",1000,,,,시민열린마당 서측 2개차로 <세종대로>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,10,14:00~17:00,14:00,17:00,대한문 ⇄ 보신각 <세종대로 등>,대한문 ⇄ 보신각 <세종대로 등>,,,,,,FALSE,,,"1,000명",1000,,,,대한문 ⇄ 보신각 <세종대로 등>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,11,14:00~17:00,14:00,17:00,서울시의회 ⇄ 보신각 <세종대로 등>,서울시의회 ⇄ 보신각 <세종대로 등>,,,,,,FALSE,,,"1,000명",1000,,,,서울시의회 ⇄ 보신각 <세종대로 등>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,12,15:00~18:00,15:00,18:00,월드컵북로 308 앞 <상암동>,월드컵북로 308 앞 <상암동>,,,,,,FALSE,,,300명,300,,,,월드컵북로 308 앞 <상암동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,13,12:30~13:30,12:30,13:30,시청역 8出 앞 <서소문동>,시청역 8出 앞 <서소문동>,,,,,,FALSE,,,50명,50,,,,시청역 8出 앞 <서소문동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,14,14:00~17:00,14:00,17:00,숭례문～태평교차로 진방 全차로 ⟶ ①전쟁,숭례문～태평교차로 진방 全차로 ⟶ ①전쟁,,,,,,FALSE,,,"10,000명",10000,,,,숭례문～태평교차로 진방 全차로 ⟶ ①전쟁,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,15,14:00~17:00,14:00,17:00,동화면세점 앞 인도 <세종대로>,동화면세점 앞 인도 <세종대로>,,,,,,FALSE,,,"10,000명",10000,,,,동화면세점 앞 인도 <세종대로>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,16,13:30~15:00,13:30,15:00,전쟁기념관 앞 인도 <용산동>,전쟁기념관 앞 인도 <용산동>,,,,,,FALSE,,,500명,500,,,,전쟁기념관 앞 인도 <용산동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,17,15:30~16:30,15:30,16:30,서울중앙우체국 앞 인도 <명동>,서울중앙우체국 앞 인도 <명동>,,,,,,FALSE,,,50명,50,,,,서울중앙우체국 앞 인도 <명동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,18,10:00~12:30,10:00,12:30,공릉동 근린공원 ⇄ 삼육대 <공릉동>,공릉동 근린공원 ⇄ 삼육대 <공릉동>,,,,,,FALSE,,,100명,100,,,,공릉동 근린공원 ⇄ 삼육대 <공릉동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,19,12:00~13:30,12:00,13:30,서울역 4出 앞 2개차로 ⟶ 시청역 7出 <세종대로>,서울역 4出 앞 2개차로 ⟶ 시청역 7出 <세종대로>,,,,,,FALSE,,,"1,000명",1000,,,,서울역 4出 앞 2개차로 ⟶ 시청역 7出 <세종대로>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298964,2023.9.22,2023.9.23,오늘의 집회 230923 토,assembly,20,13:30~14:30,13:30,14:30,향린교회 ⟶ 서울광장 서편 <도렴동>,향린교회 ⟶ 서울광장 서편 <도렴동>,,,,,,FALSE,,,100명,100,,,,향린교회 ⟶ 서울광장 서편 <도렴동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298964
smpa-00298920,2023.9.21,2023.9.22,오늘의 집회 230922 금,assembly,1,08:00~18:30,8:00,18:30,국회 및 의사당대로 일대 <여의도>,국회 및 의사당대로 일대 <여의도>,,,,,,FALSE,,,100명,100,,,,국회 및 의사당대로 일대 <여의도>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298920
smpa-00298920,2023.9.21,2023.9.22,오늘의 집회 230922 금,assembly,2,14:00~17:00,14:00,17:00,국민은행 동·서관 → 경총회관 <여의도 등>,국민은행 동·서관,,,,,,FALSE,,,500명,500,,,,국민은행 동·서관,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298920
smpa-00298920,2023.9.21,2023.9.22,오늘의 집회 230922 금,assembly,3,19:00~20:00,19:00,20:00,국민은행 동·서관 앞 <여의도>,국민은행 동·서관 앞 <여의도>,,,,,,FALSE,,,500명,500,,,,국민은행 동·서관 앞 <여의도>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298920
smpa-00298920,2023.9.21,2023.9.22,오늘의 집회 230922 금,assembly,4,13:00~16:00,13:00,16:00,한국거래소 앞 → 의사당역 2出 <여의도>,한국거래소 앞,,,,,,FALSE,,,100명,100,,,,한국거래소 앞,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298920
smpa-00298920,2023.9.21,2023.9.22,오늘의 집회 230922 금,assembly,5,15:30~19:00,15:30,19:00,한국노총 서울본부 → IFC TWO <여의도>,한국노총 서울본부,,,,,,FALSE,,,300명,300,,,,한국노총 서울본부,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298920
smpa-00298920,2023.9.21,2023.9.22,오늘의 집회 230922 금,assembly,6,11:00~13:00,11:00,13:00,전쟁기념관 앞 <용산동>,전쟁기념관 앞 <용산동>,,,,,,FALSE,,,50명,50,,,,전쟁기념관 앞 <용산동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298920
smpa-00298920,2023.9.21,2023.9.22,오늘의 집회 230922 금,assembly,7,12:00~13:30,12:00,13:30,도시건축 전시관 앞 <정동>,도시건축 전시관 앞 <정동>,,,,,,FALSE,,,300명,300,,,,도시건축 전시관 앞 <정동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298920
smpa-00298920,2023.9.21,2023.9.22,오늘의 집회 230922 금,assembly,8,16:00~18:00,16:00,18:00,포스코센터 앞 인도 <대치동>,포스코센터 앞 인도 <대치동>,,,,,,FALSE,,,300명,300,,,,포스코센터 앞 인도 <대치동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298920
smpa-00298920,2023.9.21,2023.9.22,오늘의 집회 230922 금,assembly,9,00:00~,,,태흥빌딩 앞 <여의도>,태흥빌딩 앞 <여의도>,,,,,,FALSE,,,100명,100,,,,태흥빌딩 앞 <여의도>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298920
smpa-00298920,2023.9.21,2023.9.22,오늘의 집회 230922 금,assembly,10,11:00~12:30,11:00,12:30,중앙우체국 앞 <명동>,중앙우체국 앞 <명동>,,,,,,FALSE,,,250명,250,,,,중앙우체국 앞 <명동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298920
smpa-00298920,2023.9.21,2023.9.22,오늘의 집회 230922 금,assembly,11,10:00~11:30,10:00,11:30,SSI 아트앤 디자인 앞 인도 및 1개차로 <서초동>,SSI 아트앤 디자인 앞 인도 및 1개차로 <서초동>,,,,,,FALSE,,,100명,100,,,,SSI 아트앤 디자인 앞 인도 및 1개차로 <서초동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298920
smpa-00298920,2023.9.21,2023.9.22,오늘의 집회 230922 금,assembly,12,11:00~16:30,11:00,16:30,GS건설 본사 앞 인도 및 1개 차로 <공평동>,GS건설 본사 앞 인도 및 1개 차로 <공평동>,,,,,,FALSE,,,"1,000명",1000,,,,GS건설 본사 앞 인도 및 1개 차로 <공평동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298920
smpa-00298920,2023.9.21,2023.9.22,오늘의 집회 230922 금,assembly,13,17:00~18:30,17:00,18:30,경찰청 정문 좌측 인도 <미근동>,경찰청 정문 좌측 인도 <미근동>,,,,,,FALSE,,,120명,120,,,,경찰청 정문 좌측 인도 <미근동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298920
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,1,08:00~18:30,8:00,18:30,국회 ‧ 의사당대로 일대 <여의도>,국회 ‧ 의사당대로 일대 <여의도>,,,,,,FALSE,,,100명,100,,,,국회 ‧ 의사당대로 일대 <여의도>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,2,14:00~17:00,14:00,17:00,국민은행 서관 → 한국경영자총협회 <여의도 등>,국민은행 서관,,,,,,FALSE,,,500명,500,,,,국민은행 서관,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,3,19:00~20:00,19:00,20:00,국민은행 동‧서관 앞 <여의도>,국민은행 동‧서관 앞 <여의도>,,,,,,FALSE,,,500명,500,,,,국민은행 동‧서관 앞 <여의도>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,4,00:00~11:00,0:00,11:00,의사당역 5出 앞 <여의도>,의사당역 5出 앞 <여의도>,,,,,,FALSE,,,"1,000명",1000,,,,의사당역 5出 앞 <여의도>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,5,12:20~12:50,12:20,12:50,산업은행 후문 앞 <여의도동>,산업은행 후문 앞 <여의도동>,,,,,,FALSE,,,"1,000명",1000,,,,산업은행 후문 앞 <여의도동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,6,16:00~17:20,16:00,17:20,세브란스병원 본관 앞 <신촌동>,세브란스병원 본관 앞 <신촌동>,,,,,,FALSE,,,199명,199,,,,세브란스병원 본관 앞 <신촌동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,7,10:30~11:00,10:30,11:00,대검찰청 정문 앞 <서초동>,대검찰청 정문 앞 <서초동>,,,,,,FALSE,,,299명,299,,,,대검찰청 정문 앞 <서초동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,8,16:00~18:00,16:00,18:00,국민의힘 당사 앞 <여의도동>,국민의힘 당사 앞 <여의도동>,,,,,,FALSE,,,300명,300,,,,국민의힘 당사 앞 <여의도동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,9,11:00~,,,의사당역 2出 앞 3개차로 <여의도동>,의사당역 2出 앞 3개차로 <여의도동>,,,,,,FALSE,,,"4,000명",4000,,,,의사당역 2出 앞 3개차로 <여의도동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,10,11:00~,,,의사당역 5出 앞 3개차로 <여의도동>,의사당역 5出 앞 3개차로 <여의도동>,,,,,,FALSE,,,300명,300,,,,의사당역 5出 앞 3개차로 <여의도동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,11,14:00~16:00,14:00,16:00,마로니에공원 內 <동숭동>,마로니에공원 內 <동숭동>,,,,,,FALSE,,,500명,500,,,,마로니에공원 內 <동숭동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,12,08:30~10:00,8:30,10:00,건영섬유 앞 인도 → 경문고교차로 <사당동>,건영섬유 앞 인도,,,,,,FALSE,,,100명,100,,,,건영섬유 앞 인도,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,13,11:00~14:00,11:00,14:00,신영와코루 본사 ⇄ 가산디지털 단지역 <가산동>,신영와코루 본사 ⇄ 가산디지털 단지역 <가산동>,,,,,,FALSE,,,150명,150,,,,신영와코루 본사 ⇄ 가산디지털 단지역 <가산동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,14,15:00~17:00,15:00,17:00,하늘공원 <상계동>,하늘공원 <상계동>,,,,,,FALSE,,,80명,80,,,,하늘공원 <상계동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,15,10:00~11:00,10:00,11:00,평강성서유물박물관 앞 이면도로 <오류동>,평강성서유물박물관 앞 이면도로 <오류동>,,,,,,FALSE,,,500명,500,,,,평강성서유물박물관 앞 이면도로 <오류동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298873,2023.9.20,2023.9.21,오늘의 집회 230921 목,assembly,16,14:00~15:30,14:00,15:30,SSI아트앤디자인학원 앞 인도 및 하위 1개차로 <서초동>,SSI아트앤디자인학원 앞 인도 및 하위 1개차로 <서초동>,,,,,,FALSE,,,120명,120,,,,SSI아트앤디자인학원 앞 인도 및 하위 1개차로 <서초동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298873
smpa-00298840,2023.9.19,2023.9.20,오늘의 집회 230920 수,assembly,1,08:00~12:30,8:00,12:30,국회 및 의사당대로 일대 <여의도>,국회 및 의사당대로 일대 <여의도>,,,,,,FALSE,,,100명,100,,,,국회 및 의사당대로 일대 <여의도>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298840
smpa-00298840,2023.9.19,2023.9.20,오늘의 집회 230920 수,assembly,2,14:00~16:00,14:00,16:00,산업은행 측면 ⇄ 복음로 <여의도>,산업은행 측면 ⇄ 복음로 <여의도>,,,,,,FALSE,,,"2,000명",2000,,,,산업은행 측면 ⇄ 복음로 <여의도>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298840
smpa-00298840,2023.9.19,2023.9.20,오늘의 집회 230920 수,assembly,3,12:00~13:00,12:00,13:00,한화본사 앞 <장교동>,한화본사 앞 <장교동>,,,,,,FALSE,,,300명,300,,,,한화본사 앞 <장교동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298840
smpa-00298840,2023.9.19,2023.9.20,오늘의 집회 230920 수,assembly,4,15:00~16:30,15:00,16:30,전쟁기념관 앞 <용산동>,전쟁기념관 앞 <용산동>,,,,,,FALSE,,,"1,000명",1000,,,,전쟁기념관 앞 <용산동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298840
smpa-00298840,2023.9.19,2023.9.20,오늘의 집회 230920 수,assembly,5,17:00~다음날11:00,17:00,다음날11:00,의사당역 5出 앞 <여의도동>,의사당역 5出 앞 <여의도동>,,,,,,FALSE,,,"1,000명",1000,,,,의사당역 5出 앞 <여의도동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298840
smpa-00298840,2023.9.19,2023.9.20,오늘의 집회 230920 수,assembly,6,18:30~21:00,18:30,21:00,성신여대역 1∼2出 ⇄ 메가커피 성신여대점 <돈암동>,성신여대역 1∼2出 ⇄ 메가커피 성신여대점 <돈암동>,,,,,,FALSE,,,100명,100,,,,성신여대역 1∼2出 ⇄ 메가커피 성신여대점 <돈암동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298840
smpa-00298840,2023.9.19,2023.9.20,오늘의 집회 230920 수,assembly,7,12:00~14:00,12:00,14:00,포스코센터 앞 <대치동>,포스코센터 앞 <대치동>,,,,,,FALSE,,,"1,000명",1000,,,,포스코센터 앞 <대치동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298840
smpa-00298840,2023.9.19,2023.9.20,오늘의 집회 230920 수,assembly,8,17:00~23:59,17:00,23:59,태흥빌딩 앞 <여의도동>,태흥빌딩 앞 <여의도동>,,,,,,FALSE,,,100명,100,,,,태흥빌딩 앞 <여의도동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298840
smpa-00298840,2023.9.19,2023.9.20,오늘의 집회 230920 수,assembly,9,14:00~16:00,14:00,16:00,전쟁기념관 앞 인도 <용산동>,전쟁기념관 앞 인도 <용산동>,,,,,,FALSE,,,300명,300,,,,전쟁기념관 앞 인도 <용산동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298840
smpa-00298840,2023.9.19,2023.9.20,오늘의 집회 230920 수,assembly,10,12:00~13:00,12:00,13:00,국세청 북측 인도 및 1개차로 <수송동>,국세청 북측 인도 및 1개차로 <수송동>,,,,,,FALSE,,,200명,200,,,,국세청 북측 인도 및 1개차로 <수송동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298840
smpa-00298840,2023.9.19,2023.9.20,오늘의 집회 230920 수,assembly,11,13:00~16:30,13:00,16:30,이름센터～더샾아일랜드 인도 및 3개 차로 ⟶ 여의도공원 1문 <여의도동>,이름센터～더샾아일랜드 인도 및 3개 차로 ⟶ 여의도공원 1문 <여의도동>,,,,,,FALSE,,,"3,000명",3000,,,,이름센터～더샾아일랜드 인도 및 3개 차로 ⟶ 여의도공원 1문 <여의도동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298840
smpa-00298840,2023.9.19,2023.9.20,오늘의 집회 230920 수,assembly,12,11:00~14:00,11:00,14:00,강동구청 앞 인도 <성내동>,강동구청 앞 인도 <성내동>,,,,,,FALSE,,,50명,50,,,,강동구청 앞 인도 <성내동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298840
smpa-00298840,2023.9.19,2023.9.20,오늘의 집회 230920 수,assembly,13,10:00~14:00,10:00,14:00,성북구장애인단체연합회 사무실 ⟶ 월곡역 <하월곡동>,성북구장애인단체연합회 사무실 ⟶ 월곡역 <하월곡동>,,,,,,FALSE,,,50명,50,,,,성북구장애인단체연합회 사무실 ⟶ 월곡역 <하월곡동>,TRUE,https://www.smpa.go.kr/user/nd54882.do?View&page=103&pageSC=SORT_ORDER&pageSO=DESC&dmlType=&boardNo=00298840
