noft_ocrn_dt,crtr_ymd,noft_se_cd,noft_se_nm,noft_ttl,noft_cn,nonstop_yn,upbdnb_se,xcse_sitn_bgng_dt,xcse_sitn_end_dt,line_nm_lst,stn_sctn_cd_lst
2025-12-29T11:16:05,20251229,7,정규시간표,"1호선(경인,경부,경원,장항선) 운행계획 일부 조정 알림","고속,일반,전동열차 공동운행노선 경합 최소화를 위한 1호선(경인,경부,경원,장항선) 운행계획을 일부 조정합니다.

가. 시행일시: 2025. 12. 30.(화) 첫차부터
나. 조정열차: 평일,휴일 운행열차",N,,2025-12-30T05:00:00,,1호선,
2025-12-30T15:00:00,20251230,8,임시시간표,2025 제야의 종 타종행사 대비 특별수송 임시열차 운행 알림,"2025년 제야의 종 타종행사에 참여하는 시민들의 심야시간 교통편의를 위한 특별수송 임시열차 운행을 아래와 같이 운영합니다.

O 임시열차 운행
1. 운행일시 : 2025.12.31.(수) ~ 익일 02시까지
2. 대상호선 : 1~8호선
3. 운행횟수 : 89회
  - 1호선(8), 2호선(25), 3호선(13), 4호선(6), 5호선(15), 6호선(8), 7호선(8), 8호선(6)

* 한국철도공사 2025 제야의종 타종행사 특별수송 임시열차 미운행
",N,,2025-12-31T05:00:00,2026-01-01T02:00:00,"1호선,2호선, 3호선, 4호선, 5호선, 6호선, 7호선, 8호선",
2025-12-31T22:30:00,20251231,6,기타,1호선 종각역 무정차 통과,"오늘 23:00경부터 제야의종 타종 행사로 인한 인파 밀집에 대비하여 지하철 1호선 종각역을 무정차 통과하오니, 열차 이용에 참고하시기 바랍니다. 12-31 22:30:00",Y,,,,1호선,0152
2026-01-01T00:46:17,20260101,6,기타,1호선 종각역 열차 무정차 통과 종료,"고객 여러분께 안내 말씀드립니다.
제야의 종 타종행사 관련 1호선 종각역 상, 하선 열차 무정차 통과가 00:40부로 종료되어 정상운행되고 있습니다. 이용에 참고하시기 바랍니다. 01-01 00:46:17",Y,"상행, 하행",,2026-01-01T00:40:00,1호선,0152
2026-01-01T18:56:41,20260101,6,기타,1호선 특정장애인단체 시위 사전 안내,"서울교통공사에서 알려드립니다.
내일 08시부터 1호선에서 「특정장애인단체」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당 구간 열차 운행이 상당 시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이 점 참고하여 열차를 이용해 주시기 바랍니다. 01-01 18:56:41",Y,,2026-01-02T08:00:00,,1호선,
2026-01-02T06:08:31,20260102,6,기타,1호선 특정장애인단체 시위 사전 안내,"서울교통공사에서 알려드립니다.
08시부터 1호선에서 「특정장애인단체」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당 구간 열차 운행이 상당 시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이 점 참고하여 열차를 이용해 주시기 바랍니다. 01-02 06:08:31",Y,,2026-01-02T08:00:00,,1호선,
2026-01-02T09:07:15,20260102,6,기타,1호선 시청역 하행선 열차 무정차 통과,현재 집회시위로 인해 1호선 시청역 하행선(서울역 방면) 열차 무정차 통과 중이오니 이용에 참고하시기 바랍니다. [서울교통공사] 01-02 09:07:15,Y,하행,,,1호선,"0151, 0150"
2026-01-02T09:48:38,20260102,6,기타,1호선 시청역 하선 무정차 통과 종료,[특정장애인단체 불법시위] 관련 1호선 시청역 하행선 서울역 방면 무정차 통과는 종료되어 정상운행 합니다. 열차 이용에 참고바랍니다. 01-02 09:48:38,Y,하행,,2026-01-02T09:48:38,1호선,"0150, 0151"
2026-01-13T06:48:13,20260113,6,기타,버스업계 파업에 따른 열차운행 조정안내,"서울교통공사에서 알려드립니다.
버스업계 파업에 따라 1~8호선 출·퇴근시간 1시간 연장(07:00~10:00/18:00~21:00)운행을 실시하며, 금일 마지막 열차는 종착역 기준 02:00까지 연장운행합니다. 아울러 지하철 역사 및 열차 내부 혼잡이 예상되오니 고객 여러분께서는 안전에 유의하시고, 열차이용에 참고하시기 바랍니다.  01-13 06:48:13",N,,,,"1호선, 2호선, 3호선, 4호선, 5호선, 6호선, 7호선, 8호선",전구간
2026-01-13T17:22:55,20260113,6,기타,버스업계 파업에 따른 열차운행 조정안내,"서울교통공사에서 알려드립니다.
버스업계 파업에 따라 1~8호선 퇴근시간 2시간 연장(18:00~22:00)운행을 실시하며, 금일 마지막열차는 종착역 기준 02:00까지 연장합니다. 아울러 지하철 역사 및 열차 내부 혼잡이 예상되오니 고객 여러분께서는 안전에 유의하시고, 열차이용에 참고하시기 바랍니다.  01-13 17:22:55",N,,,,"1호선, 2호선, 3호선, 4호선, 5호선, 6호선, 7호선, 8호선",전구간
2026-01-14T06:27:51,20260114,6,기타,서울 시내버스 파업에 따른 열차운행 조정안내,"서울교통공사에서 알려드립니다.
서울 시내버스 파업에 따라 서울교통공사에서는 1~8호선 출·퇴근시간대를 2시간 연장(07:00~11:00/18:00~22:00)하여 증회 운행을 실시합니다. 아울러 지하철 역사 및 열차 내부 혼잡이 예상되오니 고객 여러분께서는 안전에 유의하시고, 열차이용에 참고하시기 바랍니다. 01-14 06:27:51",N,,,,"1호선, 2호선, 3호선, 4호선, 5호선, 6호선, 7호선, 8호선",
2026-01-21T18:18:35,20260121,6,기타,4호선 특정장애인단체 시위 사전 안내,"서울교통공사에서 알려드립니다.
내일 08시부터 4호선에서 「특정장애인단체」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당 구간 열차 운행이 상당 시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이 점 참고하여 열차를 이용해 주시기 바랍니다. 01-21 18:18:35",Y,,2026-01-22T08:00:00,,4호선,
2026-01-22T06:08:14,20260122,6,기타,4호선 특정장애인단체 시위 사전 안내,"서울교통공사에서 알려드립니다.
오늘 08시부터 4호선에서 「특정장애인단체」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당 구간 열차 운행이 상당 시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이 점 참고하여 열차를 이용해 주시기 바랍니다. 01-22 06:08:14",Y,,2026-01-22T08:00:00,,4호선,
2026-01-23T15:15:19,20260123,6,기타,1호선 종로3가역 상선 무정차 통과,1호선 종로3가역 코레일 열차 연기발생으로 종로3가역 상선 무정차 무정차 통과중입니다. 열차이용에 참고하시기 바랍니다. 01-23 15:15:19,Y,상행,,,1호선,0153
2026-01-23T15:22:30,20260123,6,기타,1호선 종로3가역 상선 무정차 통과 종료,"1호선 종로3가역 코레일 열차 연기발생으로 종로3가역 상선 무정차 무정차 통과 중 승강장 내 배기완료되어 열차 정상운행,  열차이용에 참고하시기 바랍니다. 01-23 15:22:30",Y,상행,,2026-01-23T15:22:30,1호선,0153
2026-01-30T19:50:59,20260130,2,차량고장,"7호선 까치울역 차량고장, 까치울역~석남역 구간(하선) 운행중지",현재 7호선 까치울역 하선 차량고장으로 까치울역~석남역 구간 열차운행이 중지되었습니다. 조속히 조치하도록 노력하겠습니다. 01-30 19:50:59,N,하행,,,7호선,3753
2026-01-30T20:15:28,20260130,6,기타,7호선 까치울역~석남역간 열차 정상운행 재개,7호선 까지울역 차량고장 관련 조치완료 후 상하선 까치울역~석남역 정상 운행중입니다. 열차 이용에 참고하시기 바랍니다.  01-30 20:15:28,N,"상행, 하행",,,7호선,"3753, 3754, 3755, 3756, 3757, 3758, 3759, 3760, 3761, 3762, 3763"
2026-02-03T09:02:57,20260203,6,기타,1호선 특정장애인단체 시위 사전 안내,"서울교통공사에서 알려드립니다.
14시부터 1호선에서 「특정장애인단체」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당 구간 열차 운행이 상당 시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이 점 참고하여 열차를 이용해 주시기 바랍니다. 02-03 09:02:57",Y,,2026-02-03T14:00:00,,1호선,
2026-02-13T16:47:00,20260213,8,임시시간표,2026년 설 명절 연휴 기간 열차 운행 조정 알림,"
2026년 설 연휴기간 수송수요 감소 예측에 따라
열차운행계획을 조정하오니 열차 이용에 참고해 주시기 바랍니다.

□ 시행기간: '26. 2. 15.(일) ~ 2. 18. (수) / 4일간
  ※ '26. 2. 14.(토) 휴일 열차운행계획 적용

□ 대상호선: 2~8호선
  ※ 1호선 및 성수ㆍ신정지선은 현행 휴일 열차운행계획 적용

□ 조정내용: 설 연휴기간의 수송수요를 반영한 열차운행계획 조정
  ○ 열차운행횟수: 2,339회(휴일 대비 288회/일 감축운행)",N,,2026-02-15T04:00:00,2026-02-19T03:00:00,,
2026-02-18T18:49:46,20260218,6,기타,8호선 장자호수공원역 무정차 통과,"현재 8호선 별내선 장자호수공원역 변전실 CO2 방출로 상하선열차가 무정차 통과하고 있습니다. 열차이용에 참고하시기 바랍니다.
-서울교통공사 종합관제단 02-18 18:49:46",Y,"상행, 하행",,,8호선,2809
2026-02-18T19:03:45,20260218,6,기타,8호선 장자호수공원역 열차 정상운행,"현재 8호선 별내선 장자호수공원역 변전실 소화약제 방출은 이상없음 확인되어 상하선열차 정상운행 중입니다. 열차이용에 참고하시기 바랍니다.
-서울교통공사 종합관제단 02-18 19:03:45",N,"상행, 하행",,,8호선,2809
2026-02-21T15:50:05,20260221,4,시설장애,1호선 코레일 구간 전차선 정전 발생,1호선 코레일구간 회기~청량리역 간 전차선 정전으로 서울역방면 열차가 지연운행되고 있습니다. 열차 이용에 불편을 드려 대단히 죄송합니다. 02-21 15:50:05,N,,,,1호선,"1015, 0158"
2026-02-21T16:15:34,20260221,4,시설장애,1호선 코레일구간 전차선 정전 조치완료,"1호선 코레일구간 회기~청량리역 간 전차선 정전은 조치완료 되었으나 그 영향으로 상, 하선 열차가 지연운행되고 있습니다. 열차 이용에 불편을 드려 대단히 죄송합니다. 02-21 16:15:34",N,"상행, 하행",,,1호선,"1015, 0158"
2026-02-25T17:01:00,20260225,7,정규시간표,1호선 (경인ㆍ경부ㆍ경원ㆍ장항선) 운행계획 조정 알림,"1호선 (경인ㆍ경부ㆍ경원ㆍ장항선) 운행계획 조정 알림

정시운행률 향상을 위해 1호선 (경인ㆍ경부ㆍ경원ㆍ장항선) 운행계획을 조정하오니
열차 이용에 참고 바랍니다.

○ 시행일시: '26. 2. 28.(토) 첫차부터
○ 조정열차: 평일ㆍ휴일 운행열차",N,,2026-02-28T04:02:00,,,
2026-03-03T14:00:36,20260303,6,기타,1호선 특정장애인단체 시위 사전 안내,"서울교통공사에서 알려드립니다.
오늘 14시부터 1호선에서 「특정장애인단체」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당 구간 열차 운행이 상당 시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이 점 참고하여 열차를 이용해 주시기 바랍니다. 03-03 14:00:36",Y,,2026-03-03T14:00:00,,1호선,
2026-03-19T10:39:31,20260319,8,임시시간표,「BTS 광화문 공연」관련 무정차 통과 시행 및 출입구 통제 안내,"「BTS 광화문 공연」관련 다중운집 인파가 예상되어
시민에게 안전하고 쾌적한 교통서비스를 제공하기 위해
아래와 같이 안전관리 대책을 추진함을 안내합니다.

□ 일자: '26. 3. 21.(토)
□ 무정차 통과 시행(4역) 및 출입구 통제(29개소)

1. 시청①②역
- 시간 : 15:00~22:00
- 시청①②역 출입구(1~8번, 12번), 현장 상황 여건에 따라 변경 가능
2. 경복궁③역
- 시간 :15:00~22:00
- 경복궁③역 출입구(5번), 현장 상황 여건에 따라 변경 가능

3. 광화문⑤역
- 시간 : 14:00~22:00
- 광화문⑤역 출입구(2~7번, 9번), 현장 상황 여건에 따라 변경 가능

※ 역사 혼잡도 상황을 고려하여 무정차 탄력적 운영
※ 행사당일 주요역사 출입구 조기 통제 예정('26.3.21.(토) 05:00~22:00)


□ 2·3·5호선 임시열차 증회 운행(24회)

1. 2호선 :4편성(8회)
2. 3호선 :4편성(8회)
3. 5호선 :4편성(8회)


※ 행사 당일 21시부터 막차시간까지 임시열차 운행
※ 세부 열차운행계획 수립에 따라 횟수 등은 변경 가능",N,,2026-03-20T04:00:00,2026-03-21T01:00:00,"3호선,2호선,5호선",
2026-03-19T10:44:22,20260319,8,임시시간표,7호선 자양역 BTS 컴백 드론 라이트쇼 관련 임시열차 운행,"자양역 BTS 컴백 드론라이트쇼 관련 승객 혼잡 대비 특별수송 임시열차 안내
1. 운행일자 : 03. 20.(금)
2. 행사시각:  20:30 ~ 20:45
3. 운행시각
 - (자양~도봉산)20:11 ~ 24:46
 - (자양~온수)19:28 ~ 22:11
",N,,2026-03-20T04:00:00,2026-03-21T02:00:00,7호선,
2026-04-10T22:29:08,20260410,2,차량고장,4호선(과천선) 선바위역 차량고장으로 운행중단,"4호선 선바위역 하선 오이도행 차량고장으로 오이도방면 열차가 운행중지되어 후속열차로 구원연결 준비 중/ 열차가 지연되어 대단히 죄송합니다. -서울교통공사 종합관제단
  04-10 22:29:08",Y,하행,,,4호선,1450
2026-04-10T22:48:32,20260410,2,차량고장,4호선 과천선 선바위역 하선 차량고장 조치완료,4호선 과천선 선바위역 하선 차량고장은 조치완료 되어 열차 운행 재개 중 입니다. 열차 이용에 참고하시기 바랍니다. 04-10 22:48:32,N,하행,,,4호선,1450
2026-04-28T13:59:16,20260428,6,기타,1호선 특정장애인단체 시위 사전 안내,"서울교통공사에서 알려드립니다.
오늘 14시부터 1호선에서 「특정장애인단체」의 시위가 예정되어 있습니다. 이로 인해 시위가 발생한 해당 구간 열차 운행이 상당 시간 지연될 수 있으며, 상황에 따라 해당 역을 무정차 통과할 예정이오니, 이 점 참고하여 열차를 이용해 주시기 바랍니다. 04-28 13:59:16",Y,,2026-04-28T14:00:00,,1호선,
2026-05-09T07:12:45,20260509,6,기타,서울교통공사 고객센터 민원 문자 수신 불가 안내,"2026.5.9 7시 현재 시스템 이상으로 고객센터 문자 민원 수신이 불가한 현상이 발생되고 있습니다.
고객센터에 민원을 접수하실 고객님께서는 1577-1234 대표전화 또는 또타지하철 어플을 이용하여 주시기 바라며, 
긴급을 요하는 민원은 112, 119 등으로 접수하여 주시기 바랍니다.
이용에 불편을 드려 죄송합니다. 05-09 07:12:45",N,,,,,
2026-05-09T09:36:10,20260509,6,기타,서울교통공사 고객센터 민원 문자 수신 불가 안내,"고객센터 문자 민원 접수가 현재 시스템 이상으로 조치 중에 있습니다.
고객센터에 민원을 접수하실 고객님께서는 대표전화 1577-1234 또는 또타지하철 어플을 이용하여 주시기 바라며, 
긴급을 요하는 민원은 112, 119 등으로 접수하여 주시기 바랍니다.
이용에 불편을 드려 죄송합니다. 05-09 09:36:10",N,,,,,
